"userId","questionNumber","graphType","timestamp","correctAnswer","answer","serverTime",
460516286,21,"bar",1645907569663,70,70,1645907570256,
460516286,22,"area",1645907591569,43,60,1645907592051,
460516286,23,"bubble",1645907597841,37,30,1645907598395,
460516286,24,"bar",1645907603691,57,65,1645907604142,
460516286,25,"area",1645907618607,55,50,1645907619091,
460516286,26,"bubble",1645907622270,69,80,1645907622385,
460516286,27,"bar",1645907633929,11,13,1645907634445,
460516286,28,"area",1645907640281,71,70,1645907640791,
460516286,29,"bubble",1645907644416,85,80,1645907644537,
460516286,30,"bar",1645907649048,2,5,1645907649508,
460516286,31,"area",1645907656161,77,60,1645907656672,
460516286,32,"bubble",1645907660950,14,20,1645907662603,
460516286,33,"bar",1645907670372,92,89,1645907670896,
460516286,34,"area",1645907676221,59,50,1645907676636,
460516286,35,"bubble",1645907685859,11,20,1645907686356,
460516286,36,"bar",1645907692583,83,85,1645907693123,
460516286,37,"area",1645907701876,100,90,1645907702433,
460516286,38,"bubble",1645907714485,14,20,1645907715034,
460516286,39,"bar",1645907718673,64,70,1645907718801,
460516286,40,"area",1645907732174,81,70,1645907732614,
460516286,41,"bubble",1645907738247,17,30,1645907738793,
460516286,42,"bar",1645907744036,57,55,1645907744531,
460516286,43,"area",1645907749616,53,40,1645907749969,
460516286,44,"bubble",1645907758127,27,20,1645907758654,
460516286,45,"bar",1645907763364,10,12,1645907764019,
460516286,46,"area",1645907767704,39,50,1645907767827,
460516286,47,"bubble",1645907781695,52,50,1645907782211,
460516286,48,"bar",1645907785996,25,30,1645907786119,
460516286,49,"area",1645907795977,92,100,1645907796414,
460516286,50,"bubble",1645907803499,47,50,1645907804020,
460516286,51,"bar",1645907810199,76,80,1645907810676,
460516286,52,"area",1645907814847,84,90,1645907815292,
460516286,53,"bubble",1645907825563,92,91,1645907826035,
460516286,54,"bar",1645907834682,10,10,1645907835259,
460516286,55,"area",1645907840866,15,15,1645907841244,
460516286,56,"bubble",1645907850834,33,40,1645907851329,
460516286,57,"bar",1645907860010,33,40,1645907860543,
460516286,58,"area",1645907865583,4,10,1645907866074,
460516286,59,"bubble",1645907875975,18,30,1645907876486,
460516286,60,"bar",1645907884029,54,55,1645907884616,
460516286,61,"area",1645907896263,30,28,1645907897479,
460516286,62,"bubble",1645907900261,77,90,1645907900388,
495039840,0,"bar",1645914353585,78,78,1645914353914,
84728180,0,"bar",1645914414426,73,35,1645914414880,
212385819,0,"bar",1645920924224,17,20,1645920926515,
212385819,1,"area",1645921086418,49,49,1645921088726,
212385819,2,"bubble",1645921104143,25,25,1645921106440,
212385819,3,"bar",1645921126395,22,20,1645921128706,
212385819,4,"area",1645921149770,78,50,1645921152018,
212385819,5,"bubble",1645921208385,27,13,1645921210679,
212385819,6,"bar",1645921234097,27,25,1645921236385,
212385819,7,"area",1645921248262,66,30,1645921250509,
212385819,8,"bubble",1645921254107,57,50,1645921256386,
212385819,9,"bar",1645921259516,47,50,1645921261903,
212385819,10,"area",1645921264827,41,75,1645921266771,
212385819,11,"bubble",1645921269419,64,75,1645921271355,
212385819,12,"bar",1645921287278,55,60,1645921289569,
212385819,13,"area",1645921339301,74,65,1645921341585,
212385819,14,"bubble",1645921344355,12,10,1645921346297,
212385819,15,"bar",1645921361592,30,35,1645921363882,
212385819,16,"area",1645921370198,91,47,1645921372507,
212385819,17,"bubble",1645921375643,50,50,1645921378027,
212385819,18,"bar",1645921418540,37,40,1645921420881,
212385819,19,"area",1645921426375,91,50,1645921428663,
212385819,20,"bubble",1645921435316,46,50,1645921437617,
212385819,21,"bar",1645921450784,34,35,1645921453043,
212385819,22,"area",1645921458777,17,90,1645921461029,
212385819,23,"bubble",1645921464504,77,80,1645921466802,
212385819,24,"bar",1645921472808,47,60,1645921475104,
212385819,25,"area",1645921477988,0,100,1645921479933,
212385819,26,"bubble",1645921484554,34,40,1645921486802,
212385819,27,"bar",1645921512914,34,33,1645921515202,
212385819,28,"area",1645921534705,15,15,1645921536980,
212385819,29,"bubble",1645921542009,10,10,1645921544308,
212385819,30,"bar",1645921548458,84,85,1645921550708,
212385819,31,"area",1645921555045,87,40,1645921557329,
212385819,32,"bubble",1645921577090,45,85,1645921579375,
212385819,33,"bar",1645921632770,33,35,1645921635030,
212385819,34,"area",1645921643737,58,75,1645921645990,
212385819,35,"bubble",1645921653180,73,85,1645921655490,
212385819,36,"bar",1645921679501,73,80,1645921681759,
212385819,37,"area",1645921693200,47,60,1645921695451,
212385819,38,"bubble",1645921970058,62,60,1645921972411,
212385819,39,"bar",1645921980319,67,75,1645921982568,
212385819,40,"area",1645921983882,3,10,1645921985831,
212385819,41,"bubble",1645922011209,11,15,1645922013500,
212385819,42,"bar",1645922017347,76,80,1645922019636,
212385819,43,"area",1645922023272,82,60,1645922025525,
212385819,44,"bubble",1645922030738,67,75,1645922033022,
212385819,45,"bar",1645922037497,61,65,1645922039807,
212385819,46,"area",1645922042991,48,75,1645922045292,
212385819,47,"bubble",1645922049476,36,45,1645922051751,
212385819,48,"bar",1645922054788,43,40,1645922056732,
212385819,49,"area",1645922059135,96,50,1645922061074,
212385819,50,"bubble",1645922064907,23,20,1645922067170,
212385819,51,"bar",1645922068496,3,10,1645922070428,
212385819,52,"area",1645922089907,66,35,1645922092185,
212385819,53,"bubble",1645922096815,48,50,1645922099093,
212385819,54,"bar",1645922107769,31,30,1645922110025,
212385819,55,"area",1645922116208,57,45,1645922118490,
212385819,56,"bubble",1645922137408,31,25,1645922139705,
212385819,57,"bar",1645922143572,20,20,1645922145883,
212385819,58,"area",1645922148573,62,40,1645922150517,
212385819,59,"bubble",1645922155289,39,35,1645922157609,
212385819,60,"bar",1645922161176,83,90,1645922163432,
212385819,61,"area",1645922165441,62,30,1645922167400,
212385819,62,"bubble",1645922169882,100,100,1645922171824,
670331241,0,"bar",1645922527641,21,21,1645922528353,
670331241,1,"area",1645922531473,42,42,1645922531536,
670331241,2,"bubble",1645922539631,25,25,1645922540043,
670331241,3,"bar",1645922564128,43,40,1645922564521,
670331241,4,"area",1645922585350,39,55,1645922585817,
670331241,5,"bubble",1645922607313,25,50,1645922607730,
670331241,6,"bar",1645922623571,6,10,1645922624212,
670331241,7,"area",1645922638732,4,60,1645922639261,
670331241,8,"bubble",1645922645463,28,33,1645922646025,
670331241,9,"bar",1645922689543,87,12,1645922689961,
670331241,10,"area",1645922707792,6,45,1645922708287,
670331241,11,"bubble",1645922713720,54,66,1645922714138,
670331241,12,"bar",1645922723933,75,80,1645922724461,
670331241,13,"area",1645922738651,2,50,1645922739113,
670331241,14,"bubble",1645922769068,45,50,1645922769520,
670331241,15,"bar",1645922789806,96,95,1645922790477,
670331241,16,"area",1645922808855,22,40,1645922809453,
670331241,17,"bubble",1645922823950,29,33,1645922824314,
670331241,18,"bar",1645922832560,62,70,1645922833108,
717162914,0,"bar",1645923845522,2,2,1645923845282,
717162914,1,"area",1645923866188,56,56,1645923865951,
717162914,2,"bubble",1645923874882,25,25,1645923874640,
717162914,3,"bar",1645923898592,80,80,1645923898725,
553168405,0,"bar",1645923900609,22,22,1645923901018,
717162914,4,"area",1645923907971,94,50,1645923908112,
717162914,5,"bubble",1645923916596,71,75,1645923916733,
717162914,6,"bar",1645923936654,61,60,1645923936411,
717162914,7,"area",1645923946246,82,50,1645923946378,
717162914,8,"bubble",1645923951694,88,90,1645923951946,
553168405,1,"area",1645923953455,30,30,1645923953863,
717162914,9,"bar",1645923954842,48,50,1645923954602,
717162914,10,"area",1645923966620,98,60,1645923966754,
553168405,2,"bubble",1645923968329,25,25,1645923968735,
989555192,0,"bar",1645923969307,81,81,1645923969843,
717162914,11,"bubble",1645923971392,44,45,1645923971150,
182942255,0,"bar",1645923893797,35,33,1645923975344,
989555192,1,"area",1645923975422,64,64,1645923975955,
717162914,12,"bar",1645923978975,15,20,1645923978734,
717162914,13,"area",1645923986312,46,40,1645923986075,
989555192,2,"bubble",1645923988655,25,25,1645923989188,
717162914,14,"bubble",1645923992523,28,35,1645923992658,
553168405,3,"bar",1645923996619,52,50,1645923997028,
717162914,15,"bar",1645924001657,22,25,1645924001797,
717162914,16,"area",1645924006364,6,10,1645924006125,
717162914,17,"bubble",1645924016620,24,25,1645924016756,
717162914,18,"bar",1645924027912,53,55,1645924028044,
553168405,4,"area",1645924037252,43,25,1645924037652,
717162914,19,"area",1645924044164,73,80,1645924043923,
553168405,5,"bubble",1645924053275,30,20,1645924053684,
182942255,1,"area",1645923975139,47,47,1645924056733,
553168405,6,"bar",1645924071630,20,20,1645924072040,
182942255,2,"bubble",1645923991061,25,25,1645924072608,
182942255,3,"bar",1645923997661,85,90,1645924079213,
553168405,7,"area",1645924081444,64,50,1645924081844,
182942255,4,"area",1645924003075,25,25,1645924084654,
182942255,5,"bubble",1645924007339,53,50,1645924088582,
182942255,6,"bar",1645924013660,37,33,1645924095212,
553168405,8,"bubble",1645924096051,61,35,1645924096456,
717162914,20,"bubble",1645924098554,50,50,1645924098312,
182942255,7,"area",1645924017899,10,90,1645924099150,
717162914,21,"bar",1645924103044,1,2,1645924102801,
182942255,8,"bubble",1645924021875,45,75,1645924103135,
553168405,9,"bar",1645924103739,80,80,1645924104143,
989555192,3,"bar",1645924105952,2,1,1645924106491,
553168405,10,"area",1645924113625,12,15,1645924114027,
182942255,9,"bar",1645924034294,80,80,1645924115868,
182942255,10,"area",1645924039732,29,25,1645924121326,
182942255,11,"bubble",1645924044339,52,50,1645924125584,
182942255,12,"bar",1645924048452,26,25,1645924129702,
989555192,4,"area",1645924131210,79,50,1645924131740,
182942255,13,"area",1645924051276,66,50,1645924132519,
182942255,14,"bubble",1645924055035,35,75,1645924136284,
182942255,15,"bar",1645924057163,68,75,1645924138410,
989555192,5,"bubble",1645924140306,51,50,1645924140849,
182942255,16,"area",1645924061748,27,75,1645924142995,
553168405,11,"bubble",1645924144439,20,15,1645924144851,
989555192,6,"bar",1645924144794,92,90,1645924145003,
717162914,22,"area",1645924145618,9,10,1645924145377,
182942255,17,"bubble",1645924069099,62,80,1645924150707,
717162914,23,"bubble",1645924151081,27,40,1645924150841,
182942255,18,"bar",1645924071867,42,50,1645924153132,
717162914,24,"bar",1645924155129,40,45,1645924154887,
989555192,7,"area",1645924155155,66,25,1645924155688,
182942255,19,"area",1645924076293,94,50,1645924157557,
182942255,20,"bubble",1645924079093,87,90,1645924160358,
553168405,12,"bar",1645924160592,62,63,1645924160995,
989555192,8,"bubble",1645924162242,97,100,1645924162776,
182942255,21,"bar",1645924081927,2,5,1645924163189,
182942255,22,"area",1645924084373,57,50,1645924165637,
182942255,23,"bubble",1645924086916,85,100,1645924168179,
989555192,9,"bar",1645924168440,69,80,1645924168976,
182942255,24,"bar",1645924088829,26,25,1645924170097,
717162914,25,"area",1645924170325,52,40,1645924170455,
553168405,13,"area",1645924170512,21,10,1645924170924,
182942255,25,"area",1645924090828,47,75,1645924172092,
182942255,26,"bubble",1645924093341,57,50,1645924174612,
989555192,10,"area",1645924176817,9,90,1645924177359,
182942255,27,"bar",1645924096204,40,33,1645924177471,
717162914,26,"bubble",1645924179147,60,60,1645924179277,
182942255,28,"area",1645924099229,39,75,1645924180496,
553168405,14,"bubble",1645924183014,93,90,1645924183416,
717162914,27,"bar",1645924183996,100,100,1645924183754,
717162914,28,"area",1645924188764,48,50,1645924188522,
553168405,15,"bar",1645924191160,20,20,1645924191571,
717162914,29,"bubble",1645924192367,41,45,1645924192123,
717162914,30,"bar",1645924195798,67,75,1645924195552,
182942255,29,"bubble",1645924118415,64,75,1645924199977,
182942255,30,"bar",1645924120509,25,25,1645924201767,
553168405,16,"area",1645924202701,80,45,1645924203104,
717162914,31,"area",1645924212777,95,50,1645924212535,
717162914,32,"bubble",1645924220786,74,80,1645924220920,
717162914,33,"bar",1645924225783,72,75,1645924225543,
553168405,17,"bubble",1645924238920,75,59,1645924239332,
989555192,11,"bubble",1645924241508,30,10,1645924242047,
553168405,18,"bar",1645924252731,97,98,1645924253140,
989555192,12,"bar",1645924258656,0,0,1645924259195,
553168405,19,"area",1645924261346,9,10,1645924261751,
989555192,13,"area",1645924267297,80,50,1645924267831,
717162914,34,"area",1645924270451,58,45,1645924270203,
717162914,35,"bubble",1645924276395,10,7,1645924276153,
717162914,36,"bar",1645924284320,25,25,1645924284451,
553168405,20,"bubble",1645924292263,31,26,1645924292673,
717162914,37,"area",1645924294611,90,60,1645924294741,
717162914,38,"bubble",1645924302287,82,90,1645924302421,
553168405,21,"bar",1645924307572,86,85,1645924307987,
182942255,31,"area",1645924227823,91,50,1645924309377,
717162914,39,"bar",1645924311824,39,40,1645924311955,
182942255,32,"bubble",1645924231512,13,25,1645924312766,
182942255,33,"bar",1645924235199,20,20,1645924316451,
553168405,22,"area",1645924320259,95,45,1645924320667,
182942255,34,"area",1645924240133,32,25,1645924321384,
182942255,35,"bubble",1645924241977,30,50,1645924323241,
717162914,40,"area",1645924323184,15,20,1645924323320,
182942255,36,"bar",1645924244179,79,80,1645924325434,
717162914,41,"bubble",1645924328801,55,55,1645924328555,
182942255,37,"area",1645924247318,2,0,1645924328574,
553168405,23,"bubble",1645924329358,80,75,1645924329766,
182942255,38,"bubble",1645924250118,100,100,1645924331372,
717162914,42,"bar",1645924332231,45,50,1645924331982,
182942255,39,"bar",1645924252350,100,100,1645924333614,
182942255,40,"area",1645924254578,90,50,1645924335833,
553168405,24,"bar",1645924336674,1,5,1645924337085,
182942255,41,"bubble",1645924256863,96,100,1645924338127,
182942255,42,"bar",1645924259159,56,50,1645924340419,
717162914,43,"area",1645924340405,19,20,1645924340975,
182942255,43,"area",1645924261286,30,25,1645924342537,
717162914,44,"bubble",1645924343418,83,90,1645924343171,
182942255,44,"bubble",1645924264946,65,75,1645924346203,
717162914,45,"bar",1645924347740,76,80,1645924347492,
182942255,45,"bar",1645924267209,62,50,1645924348468,
182942255,46,"area",1645924270831,15,25,1645924352087,
182942255,47,"bubble",1645924274390,34,50,1645924355650,
182942255,48,"bar",1645924276430,90,90,1645924357686,
182942255,49,"area",1645924278398,65,75,1645924359654,
717162914,46,"area",1645924360016,69,65,1645924359767,
717162914,47,"bubble",1645924364027,37,45,1645924363782,
182942255,50,"bubble",1645924284128,63,80,1645924365695,
182942255,51,"bar",1645924289278,75,75,1645924370529,
717162914,48,"bar",1645924372136,18,20,1645924372276,
182942255,52,"area",1645924293167,37,75,1645924374425,
182942255,53,"bubble",1645924297429,62,50,1645924378680,
717162914,49,"area",1645924382419,30,20,1645924382549,
182942255,54,"bar",1645924302006,40,33,1645924383263,
182942255,55,"area",1645924304934,22,25,1645924386187,
182942255,56,"bubble",1645924308911,29,25,1645924390185,
717162914,50,"bubble",1645924391052,55,55,1645924390807,
182942255,57,"bar",1645924310598,0,0,1645924391854,
717162914,51,"bar",1645924394108,55,60,1645924393860,
182942255,58,"area",1645924313878,21,25,1645924395142,
182942255,59,"bubble",1645924316551,90,100,1645924397809,
182942255,60,"bar",1645924318646,17,20,1645924399917,
717162914,52,"area",1645924400970,29,20,1645924401110,
717162914,53,"bubble",1645924403827,44,50,1645924403580,
182942255,61,"area",1645924323711,2,100,1645924405379,
989555192,14,"bubble",1645924405827,88,10,1645924406389,
717162914,54,"bar",1645924407226,34,40,1645924406983,
182942255,62,"bubble",1645924326095,85,100,1645924407361,
717162914,55,"area",1645924412351,70,70,1645924412556,
989555192,15,"bar",1645924415328,63,60,1645924415859,
717162914,56,"bubble",1645924426301,14,20,1645924426440,
717162914,57,"bar",1645924429227,86,90,1645924428982,
717162914,58,"area",1645924439714,25,25,1645924439856,
717162914,59,"bubble",1645924445041,10,10,1645924444790,
717162914,60,"bar",1645924450825,62,65,1645924450575,
717162914,61,"area",1645924463001,68,85,1645924463125,
989555192,16,"area",1645924467775,29,90,1645924468307,
717162914,62,"bubble",1645924470212,52,50,1645924470343,
989555192,17,"bubble",1645924474324,91,100,1645924474855,
989555192,18,"bar",1645924481478,57,60,1645924482017,
989555192,19,"area",1645924486248,16,10,1645924486788,
989555192,20,"bubble",1645924488947,11,10,1645924489151,
989555192,21,"bar",1645924493275,38,25,1645924493800,
989555192,22,"area",1645924499676,10,10,1645924500205,
989555192,23,"bubble",1645924503794,76,20,1645924503996,
553168405,25,"area",1645924521588,92,40,1645924522057,
989555192,24,"bar",1645924521664,20,20,1645924522200,
989555192,25,"area",1645924525464,18,15,1645924525671,
553168405,26,"bubble",1645924529287,10,5,1645924529697,
989555192,26,"bubble",1645924531771,51,10,1645924532300,
989555192,27,"bar",1645924534779,100,0,1645924534979,
553168405,27,"bar",1645924538331,51,50,1645924538741,
553168405,28,"area",1645924549991,79,50,1645924550401,
553168405,29,"bubble",1645924560232,52,40,1645924560641,
553168405,30,"bar",1645924569989,70,70,1645924570403,
553168405,31,"area",1645924581153,21,20,1645924581560,
553168405,32,"bubble",1645924592762,33,20,1645924593176,
553168405,33,"bar",1645924603681,38,35,1645924604085,
553168405,34,"area",1645924630095,24,20,1645924630508,
553168405,35,"bubble",1645924643368,47,25,1645924643780,
989555192,28,"area",1645924649756,71,50,1645924650340,
553168405,36,"bar",1645924653608,59,55,1645924654020,
989555192,29,"bubble",1645924654793,33,5,1645924655323,
989555192,30,"bar",1645924658822,57,45,1645924659023,
989555192,31,"area",1645924675622,0,100,1645924676155,
553168405,37,"area",1645924678977,37,29,1645924679387,
989555192,32,"bubble",1645924682819,51,30,1645924683347,
553168405,38,"bubble",1645924684341,25,15,1645924684756,
553168405,39,"bar",1645924691515,3,5,1645924691923,
989555192,33,"bar",1645924691588,15,10,1645924692111,
553168405,40,"area",1645924699787,32,15,1645924700195,
553168405,41,"bubble",1645924713351,97,95,1645924713762,
553168405,42,"bar",1645924726754,65,59,1645924727159,
989555192,34,"area",1645924732182,57,45,1645924732685,
553168405,43,"area",1645924744027,17,15,1645924744435,
553168405,44,"bubble",1645924756324,100,85,1645924756727,
553168405,45,"bar",1645924770433,20,20,1645924770839,
553168405,46,"area",1645924780084,47,25,1645924780489,
553168405,47,"bubble",1645924792795,71,55,1645924793212,
553168405,48,"bar",1645924807139,71,65,1645924807553,
989555192,35,"bubble",1645924811012,43,10,1645924811520,
553168405,49,"area",1645924818134,71,40,1645924818549,
989555192,36,"bar",1645924821489,45,43,1645924822006,
989555192,37,"area",1645924827148,87,51,1645924827667,
553168405,50,"bubble",1645924827817,75,69,1645924828227,
553168405,51,"bar",1645924833934,81,79,1645924834340,
553168405,52,"area",1645924850795,61,40,1645924851204,
553168405,53,"bubble",1645924861524,73,75,1645924861929,
553168405,54,"bar",1645924865574,20,20,1645924865828,
553168405,55,"area",1645924874721,53,25,1645924875134,
553168405,56,"bubble",1645924882545,14,5,1645924882955,
553168405,57,"bar",1645924894913,14,19,1645924895322,
553168405,58,"area",1645924914223,33,20,1645924914637,
553168405,59,"bubble",1645924925909,41,50,1645924926317,
553168405,60,"bar",1645924939622,35,40,1645924940030,
553168405,61,"area",1645924958578,43,40,1645924958990,
553168405,62,"bubble",1645924966015,10,9,1645924966421,
989555192,38,"bubble",1645925145520,35,10,1645925146060,
989555192,39,"bar",1645925156240,52,50,1645925156745,
989555192,40,"area",1645925166274,5,98,1645925166787,
169493342,0,"bar",1645925173100,67,67,1645925173515,
232852626,0,"bar",1645925216087,14,14,1645925217495,
232852626,1,"area",1645925235207,98,98,1645925236925,
232852626,2,"bubble",1645925242759,25,25,1645925244498,
232852626,3,"bar",1645925249046,79,85,1645925250772,
232852626,4,"area",1645925256919,1,1,1645925260004,
232852626,5,"bubble",1645925267456,27,30,1645925269270,
232852626,6,"bar",1645925280024,77,76,1645925282566,
232852626,7,"area",1645925297320,70,100,1645925299057,
626063024,0,"bar",1645925298627,98,98,1645925299136,
232852626,8,"bubble",1645925302344,17,15,1645925303759,
232852626,9,"bar",1645925310072,64,67,1645925311907,
232852626,10,"area",1645925320807,80,76,1645925322525,
232852626,11,"bubble",1645925325463,16,15,1645925326872,
232852626,12,"bar",1645925332592,44,49,1645925337389,
232852626,13,"area",1645925341287,17,33,1645925344367,
232852626,14,"bubble",1645925346912,57,80,1645925352574,
232852626,15,"bar",1645925351216,100,100,1645925352630,
232852626,16,"area",1645925366640,66,75,1645925368391,
232852626,17,"bubble",1645925371968,16,19,1645925373382,
626063024,1,"area",1645925374626,65,65,1645925375132,
232852626,18,"bar",1645925385552,43,34,1645925387277,
232852626,19,"area",1645925392992,80,100,1645925396354,
232852626,20,"bubble",1645925399328,25,44,1645925402598,
232852626,21,"bar",1645925404128,43,40,1645925405538,
232852626,22,"area",1645925411912,49,50,1645925413639,
232852626,23,"bubble",1645925415352,70,75,1645925416765,
232852626,24,"bar",1645925423752,25,25,1645925425483,
232852626,25,"area",1645925429383,82,80,1645925431121,
232852626,26,"bubble",1645925435175,43,33,1645925436894,
232852626,27,"bar",1645925440088,9,5,1645925441499,
232852626,28,"area",1645925443304,0,100,1645925447365,
232852626,29,"bubble",1645925456455,97,100,1645925458207,
232852626,30,"bar",1645925470136,97,97,1645925471881,
232852626,31,"area",1645925477776,42,52,1645925488679,
232852626,32,"bubble",1645925486104,97,100,1645925489265,
626063024,2,"bubble",1645925491374,25,25,1645925491883,
626063024,3,"bar",1645925499757,5,10,1645925500263,
232852626,33,"bar",1645925500920,24,53,1645925505767,
232852626,34,"area",1645925513096,36,47,1645925514931,
232852626,35,"bubble",1645925517864,48,43,1645925519276,
232852626,36,"bar",1645925521680,55,64,1645925523092,
232852626,37,"area",1645925530976,21,66,1645925532793,
232852626,38,"bubble",1645925536232,85,75,1645925537646,
232852626,39,"bar",1645925539664,57,56,1645925541397,
232852626,40,"area",1645925552384,51,33,1645925554208,
232852626,41,"bubble",1645925556528,51,36,1645925557943,
232852626,42,"bar",1645925559528,5,6,1645925560945,
232852626,43,"area",1645925568888,97,87,1645925570636,
232852626,44,"bubble",1645925575192,55,45,1645925584043,
232852626,45,"bar",1645925586176,78,85,1645925587591,
232852626,46,"area",1645925589680,65,100,1645925591095,
232852626,47,"bubble",1645925592760,11,15,1645925594489,
232852626,48,"bar",1645925595872,78,85,1645925597295,
626063024,4,"area",1645925601020,39,10,1645925601531,
232852626,49,"area",1645925601248,20,10,1645925602996,
232852626,50,"bubble",1645925604328,69,50,1645925606069,
232852626,51,"bar",1645925608848,22,35,1645925610264,
232852626,52,"area",1645925611904,97,100,1645925613321,
626063024,5,"bubble",1645925616770,16,10,1645925617279,
232852626,53,"bubble",1645925615969,58,85,1645925620774,
232852626,54,"bar",1645925620064,41,55,1645925621482,
232852626,55,"area",1645925622704,42,100,1645925624123,
626063024,6,"bar",1645925626381,66,65,1645925626875,
626063024,7,"area",1645925633850,5,5,1645925634347,
232852626,56,"bubble",1645925634080,62,87,1645925635808,
232852626,57,"bar",1645925636576,82,50,1645925637992,
232852626,58,"area",1645925641000,16,45,1645925642415,
626063024,8,"bubble",1645925644146,36,25,1645925644639,
232852626,59,"bubble",1645925644328,10,16,1645925645744,
232852626,60,"bar",1645925647104,94,100,1645925648839,
626063024,9,"bar",1645925649977,90,90,1645925650472,
232852626,61,"area",1645925649848,38,50,1645925651264,
232852626,62,"bubble",1645925652568,46,50,1645925653984,
626063024,10,"area",1645925662257,49,40,1645925662753,
626063024,11,"bubble",1645925667369,84,100,1645925667871,
626063024,12,"bar",1645925736537,81,80,1645925737036,
626063024,13,"area",1645925762400,25,5,1645925762896,
626063024,14,"bubble",1645925768838,25,10,1645925769331,
626063024,15,"bar",1645925774187,53,50,1645925774677,
626063024,16,"area",1645925794148,94,51,1645925794647,
626063024,17,"bubble",1645925846716,65,10,1645925847216,
626063024,18,"bar",1645925856417,10,15,1645925856912,
626063024,19,"area",1645925898072,6,2,1645925898574,
626063024,20,"bubble",1645925913122,63,10,1645925913616,
626063024,21,"bar",1645925923481,84,10,1645925923975,
626063024,22,"area",1645925932886,64,50,1645925933374,
626063024,23,"bubble",1645925995335,38,10,1645925995828,
626063024,24,"bar",1645926021173,80,20,1645926021660,
626063024,25,"area",1645926064716,63,53,1645926065202,
626063024,26,"bubble",1645926109227,21,90,1645926109720,
626063024,27,"bar",1645926157331,47,25,1645926157823,
626063024,28,"area",1645926167066,3,5,1645926167559,
626063024,29,"bubble",1645926199365,62,43,1645926199862,
626063024,30,"bar",1645926204959,19,15,1645926205451,
626063024,31,"area",1645926210370,32,5,1645926210860,
626063024,32,"bubble",1645926262768,55,15,1645926263263,
626063024,33,"bar",1645926278265,67,43,1645926278752,
626063024,34,"area",1645926287382,77,52,1645926287860,
626063024,35,"bubble",1645926294146,38,45,1645926294636,
626063024,36,"bar",1645926302174,15,10,1645926302671,
626063024,37,"area",1645926426882,44,30,1645926427372,
626063024,38,"bubble",1645926435875,50,20,1645926436361,
626063024,39,"bar",1645926440307,56,60,1645926440463,
439360149,0,"bar",1645926802856,37,37,1645926803503,
439360149,1,"area",1645926808566,96,96,1645926809334,
439360149,2,"bubble",1645926812514,25,25,1645926812734,
439360149,3,"bar",1645926851857,84,10,1645926852363,
439360149,4,"area",1645926862063,26,0,1645926862567,
439360149,5,"bubble",1645926873243,64,67,1645926873757,
439360149,6,"bar",1645926882131,91,87,1645926882615,
439360149,7,"area",1645926895389,25,5,1645926895979,
439360149,8,"bubble",1645926902950,45,25,1645926903578,
439360149,9,"bar",1645926911229,83,33,1645926911697,
439360149,10,"area",1645926926958,44,50,1645926927517,
439360149,11,"bubble",1645926936406,50,40,1645926936949,
439360149,12,"bar",1645926940737,63,70,1645926940957,
439360149,13,"area",1645926945476,40,40,1645926946053,
439360149,14,"bubble",1645926949410,26,30,1645926949632,
439360149,15,"bar",1645926952207,94,40,1645926952419,
439360149,16,"area",1645926954495,11,40,1645926954715,
439360149,17,"bubble",1645926956645,92,35,1645926956862,
439360149,18,"bar",1645926963050,77,7,1645926963598,
439360149,19,"area",1645926968452,75,24,1645926968994,
439360149,20,"bubble",1645926976946,88,70,1645926977435,
439360149,21,"bar",1645926980674,16,15,1645926980893,
439360149,22,"area",1645926983727,93,5,1645926983948,
439360149,23,"bubble",1645926988461,83,100,1645926989167,
439360149,24,"bar",1645926991945,23,25,1645926992158,
439360149,25,"area",1645926995938,92,20,1645926996153,
439360149,26,"bubble",1645927006825,10,25,1645927007402,
439360149,27,"bar",1645927011731,74,76,1645927012189,
439360149,28,"area",1645927020868,75,30,1645927021446,
439360149,29,"bubble",1645927024839,52,40,1645927025059,
439360149,30,"bar",1645927029300,88,87,1645927029814,
439360149,31,"area",1645927043673,53,30,1645927044170,
439360149,32,"bubble",1645927047124,45,50,1645927047342,
439360149,33,"bar",1645927051250,41,40,1645927051464,
439360149,34,"area",1645927055643,0,100,1645927056136,
439360149,35,"bubble",1645927059962,54,50,1645927060170,
439360149,36,"bar",1645927064787,58,66,1645927065345,
439360149,37,"area",1645927070514,47,5,1645927071005,
439360149,38,"bubble",1645927082797,64,30,1645927083254,
439360149,39,"bar",1645927087000,18,25,1645927087207,
439360149,40,"area",1645927094492,66,10,1645927095057,
439360149,41,"bubble",1645927099371,16,15,1645927099975,
439360149,42,"bar",1645927102390,11,15,1645927102610,
439360149,43,"area",1645927110886,9,10,1645927111444,
439360149,44,"bubble",1645927113380,84,100,1645927113599,
439360149,45,"bar",1645927120900,93,89,1645927121454,
439360149,46,"area",1645927125740,39,75,1645927126279,
439360149,47,"bubble",1645927128493,94,100,1645927128711,
439360149,48,"bar",1645927131475,62,66,1645927131689,
439360149,49,"area",1645927144640,12,15,1645927145240,
439360149,50,"bubble",1645927147976,41,50,1645927148198,
439360149,51,"bar",1645927151294,78,79,1645927151509,
439360149,52,"area",1645927155306,79,40,1645927155527,
439360149,53,"bubble",1645927158024,88,100,1645927158250,
439360149,54,"bar",1645927161285,73,66,1645927161500,
439360149,55,"area",1645927164100,0,100,1645927164320,
439360149,56,"bubble",1645927166814,85,100,1645927167033,
